strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
DENV2/CN/GZ32/2010	dengue	KP723479	2010-XX-XX	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/KP723479	Direct Submission	Submitted (29-JAN-2015) Department of Virology, Beijing Institute of Microbiology and Epidemiology, No. 20 Dongda Street, Fengtai District, Beijing 100071, China	?
RGCB880/2010	dengue	KY427084	2010-09-01	South Asia	India	India	India	genbank	genome	?	?	?	?	?
TM123	dengue	KX452029	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
DC378Y11	dengue	KM279520	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279520	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
RUJul	dengue	MN272404	2018-03-XX	Europe	France	Saint Denis	Reunion	genbank	genome	?	?	?	?	?
DC505Y11	dengue	KM279527	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279527	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_2/ID/1017DN/1976	dengue	GQ398259	1976-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
D2/CN/HZ_333/2017	dengue	MH110580	2017-08-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110580	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
DC661Y12	dengue	KM279549	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279549	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV2_14706	dengue	KU509277	2010-XX-XX	Southeast Asia	Philippines	Philippines	Philippines	genbank	genome	?	?	?	?	?
DC643Y12	dengue	KM279541	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279541	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DENV_2/PK/2011	dengue	KJ010185	2011-10-20	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Akram et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ010185	Introduction and evolution of dengue virus type 2 in Pakistan: a phylogeographic analysis	Virol. J. 12 (1), 148 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/26395339
GZ8_15/S/GZ/2014/DEV2	dengue	KX655787	2015-XX-XX	China	China	China	China	genbank	genome	?	?	?	?	?
D2/China/GDqy/GD16158/2016	dengue	MH827543	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827543	Dengue fever in Guangdong	Unpublished	?
GZ8_12/S/Panyu/2014/DEV2	dengue	KX655786	2015-XX-XX	China	China	China	China	genbank	genome	?	?	?	?	?
GZ16XN18853	dengue	MK564480	2016-08-26	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564480	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
XSBN05	dengue	MF156237	2015-10-18	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156237	Direct Submission	Submitted (24-MAY-2017) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences, 935 Jiao Ling Road, Kunming, Yunnan 650118, China	?
D2/China/GDzs/GD16168/2016_Philippines_	dengue	MH827545	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827545	Dengue fever in Guangdong	Unpublished	?
DC792Y12	dengue	KM279595	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279595	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
GZ18XN20984	dengue	MK564487	2018-09-03	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564487	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
DENV2_3519	dengue	KU509274	2010-XX-XX	Southeast Asia	Philippines	Philippines	Philippines	genbank	genome	?	?	?	?	?
DENV2/KLF/005/2014	dengue	MH456895	2014-07-04	Africa	Kenya	Kenya	Kenya	genbank	genome	Kamau et al	https://www.ncbi.nlm.nih.gov/nuccore/MH456895	Genetic diversity of Dengue virus serotype 2 circulating in Kilifi coastal Kenya	Unpublished	?
V43248	dengue	MK629884	2015-XX-XX	Japan Korea	South Korea	South Korea	South Korea	genbank	genome	Koo et al	https://www.ncbi.nlm.nih.gov/nuccore/MK629884	Molecular characterization of Dengue viruses type 2 isolated in Korean travelers	Unpublished	?
DC677Y12	dengue	KM279553	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279553	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
TM74	dengue	KX452020	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
DC648Y12	dengue	KM279571	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279571	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
MKS_0502	dengue	KC762656	2007-12-11	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762656	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
DENV2_3849	dengue	KU509275	2008-XX-XX	Southeast Asia	Philippines	Philippines	Philippines	genbank	genome	?	?	?	?	?
TM120	dengue	KX452027	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Hardiyanto et al	https://www.ncbi.nlm.nih.gov/nuccore/KX452027	Whole genome sequencing and phylogenetic analysis of dengue virus isolated from Johor, Malaysia	Unpublished	?
1421_DF_07/16/2002	dengue	DQ645547	2002-07-16	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645547	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
GD09/93	dengue	KC964094	1993-XX-XX	China	China	China	China	genbank	genome	Bai et al	https://www.ncbi.nlm.nih.gov/nuccore/KC964094	Dengue virus 2 polyprotein gene	Unpublished	?
TM121	dengue	KX452028	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
TM39	dengue	KX452018	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	Hardiyanto et al	https://www.ncbi.nlm.nih.gov/nuccore/KX452018	Whole genome sequencing and phylogenetic analysis of dengue virus isolated from Johor, Malaysia	Unpublished	?
Mal_020	dengue	MG779202	2017-XX-XX	Africa	Kenya	Kenya	Kenya	genbank	genome	Kimita et al	https://www.ncbi.nlm.nih.gov/nuccore/MG779202	Complete Coding Sequences of Dengue Virus Type 2 from Febrile Patients Seen in Malindi District Hospital, Kenya during the 2017 Dengue Fever Outbreak	Unpublished	?
D2/Pk/A2/2011	dengue	KM217156	2011-08-XX	West Asia	Pakistan	Pakistan	Pakistan	genbank	genome	Ali et al	https://www.ncbi.nlm.nih.gov/nuccore/KM217156	Direct Submission	Submitted (19-JUL-2014) Department of Genetics, Hazara University, Dhodial, Mansehra, Khyber Pakhtunkhwa 092, Pakistan	?
DC348Y11	dengue	KM279516	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279516	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
DC380Y11	dengue	KM279581	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279581	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
D2/SG/CT10/2012	dengue	KX380809	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
D2/CN/HZ_406_1/2017	dengue	MH110581	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110581	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
TM151	dengue	KX452033	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
UoH_583351	dengue	MG560144	2014-XX-XX	South Asia	India	India	India	genbank	genome	Vaddadi et al	https://www.ncbi.nlm.nih.gov/nuccore/MG560144	Molecular characterization of dengue virus strains occurring in South India	Unpublished	?
TM109	dengue	KX452025	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
D2/CN/HZ_455/2017	dengue	MH110586	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110586	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
D2/China/GDgz/GD17006/2017_Maldives_	dengue	MH827551	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827551	Dengue fever in Guangdong	Unpublished	?
SGEHI_D2_0204Y06	dengue	JN851129	2006-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/JN851129	Dengue virus surveillance in Singapore reveals high viral diversity through multiple introductions and in situ evolution	Unpublished	?
TM210	dengue	KX452038	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
XSBN14	dengue	MF156246	2015-10-28	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/MF156246	Direct Submission	Submitted (24-MAY-2017) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences, 935 Jiao Ling Road, Kunming, Yunnan 650118, China	?
Jeddah_2014	dengue	KJ830750	2014-01-13	West Asia	Saudi Arabia	Saudi Arabia	Saudi Arabia	genbank	genome	Azhar et al	https://www.ncbi.nlm.nih.gov/nuccore/KJ830750	Complete Genome Sequencing of Dengue Virus Type 2 from Saudi Arabia	Unpublished	?
SG_EHI_D286998Y10	dengue	KM279607	2010-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279607	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
D2/China/GDst/GD16047/2016	dengue	MH827542	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827542	Dengue fever in Guangdong	Unpublished	?
1018_DF_12/03/2001	dengue	DQ645543	2001-12-03	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645543	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
DENV_2/ID/1016DN/1975	dengue	GQ398258	1975-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
Cosmopolitan	dengue	MH822949	2012-11-08	South Asia	India	India	India	genbank	genome	Kar et al	https://www.ncbi.nlm.nih.gov/nuccore/MH822949	Isolation and molecular characterization of Dengue virus clinical isolates from pediatric patients in New Delhi	Int. J. Infect. Dis. (2018) In press	https://www.ncbi.nlm.nih.gov/pubmed/30528666
HNQY20180084	dengue	MK543449	2018-09-26	China	China	China	China	genbank	genome	Guan et al	https://www.ncbi.nlm.nih.gov/nuccore/MK543449	Direct Submission	Submitted (20-FEB-2019) Yunnan Key Laboratory of Vaccine Research & Development on Severe Infectious Diseases, Institute of Medical Biology, Chinese Academy of Medical Sciences and Peking Union Medical College, 935 Jiaoling Road, Kunming, Yunnan 650000, China	?
D2/SG/CT32/2013	dengue	KX380826	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
DC793Y12	dengue	KM279566	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279566	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
RGCB921/2011	dengue	KY427085	2011-01-03	South Asia	India	India	India	genbank	genome	?	?	?	?	?
RU16417	dengue	MN272405	2016-05-07	Africa	Seychelles	Seychelles	Seychelles	genbank	genome	?	?	?	?	?
Mal_012	dengue	MG779198	2017-XX-XX	Africa	Kenya	Kenya	Kenya	genbank	genome	Kimita et al	https://www.ncbi.nlm.nih.gov/nuccore/MG779198	Complete Coding Sequences of Dengue Virus Type 2 from Febrile Patients Seen in Malindi District Hospital, Kenya during the 2017 Dengue Fever Outbreak	Unpublished	?
ZH413_2	dengue	KC131142	2012-09-XX	China	China	China	China	genbank	genome	Lin et al	https://www.ncbi.nlm.nih.gov/nuccore/KC131142	Complete Genome Sequencing of Dengue Virus Type I and Type II from Zhuhai city, China in 2012	Unpublished	?
QML16	dengue	KX372564	2015-XX-XX	Oceania	Australia	Australia	Australia	genbank	genome	?	?	?	?	?
D2/SG/CT34/2013	dengue	KX380827	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
DC636Y12	dengue	KM279588	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279588	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
AO_1	dengue	MH460898	2018-01-18	Africa	Angola	Angola	Angola	genbank	genome	Hill et al	https://www.ncbi.nlm.nih.gov/nuccore/MH460898	Early Genomic Detection of Cosmopolitan Genotype of Dengue Virus Serotype 2, Angola, 2018	Emerging Infect. Dis. 25 (4), 784-787 (2019)	https://www.ncbi.nlm.nih.gov/pubmed/30882320
D2/Taiwan/700TN1509a	dengue	KU365903	2015-XX-XX	China	Taiwan	Taiwan	Taiwan	genbank	genome	Yang et al	https://www.ncbi.nlm.nih.gov/nuccore/KU365903	Molecular epidemiology of dengue virus in Taiwan, 2011-2015	Unpublished	?
TM35	dengue	KX452016	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
DENV_2/China/YN/JH1516_2015_	dengue	KY672954	2015-08-20	China	China	China	China	genbank	genome	Hu et al	https://www.ncbi.nlm.nih.gov/nuccore/KY672954	Molecular characteristics of the full-length genome of dengue serotype 2 virus strains isolated from dengue fever cases and their epidemiological feature in southwestern border region of Yunnan province	Unpublished	?
GZ16XN11607	dengue	MK564478	2016-04-22	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564478	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
DC657Y12	dengue	KM279548	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279548	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
MKS_0297	dengue	KC762662	2007-11-21	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	Sasmono et al	https://www.ncbi.nlm.nih.gov/nuccore/KC762662	Genomic analysis and growth characteristic of dengue viruses from Makassar, Indonesia	Infect. Genet. Evol. 32, 165-177 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25784569
R1_J22_DENV2	dengue	MG721055	2016-XX-XX	South Asia	India	India	India	genbank	genome	Pattabiraman et al	https://www.ncbi.nlm.nih.gov/nuccore/MG721055	Genomes of dengue viruses circulating in south India	Unpublished	?
GZ16XN18674	dengue	MK564479	2016-08-23	China	China	China	China	genbank	genome	Su et al	https://www.ncbi.nlm.nih.gov/nuccore/MK564479	An evolutionary study on Dengue Virus 2 in Guangzhou city, 2016-2018	Unpublished	?
DC389Y11	dengue	KM279582	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279582	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
D2/CN/HZ_699/2017	dengue	MH110595	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110595	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
SGEHI_D2_0270Y05	dengue	JN851130	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/JN851130	Dengue virus surveillance in Singapore reveals high viral diversity through multiple introductions and in situ evolution	Unpublished	?
DENV2/CN/GZ25/2014	dengue	KP723478	2014-XX-XX	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/KP723478	Epidemiological and Virological Characterizations of the 2014 Dengue Outbreak in Guangzhou, China	PLoS ONE 11 (6), E0156548 (2016)	https://www.ncbi.nlm.nih.gov/pubmed/27257804
TM175	dengue	KX452034	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
DENV2/KLF/008/2014	dengue	MH456899	2014-06-11	Africa	Kenya	Kenya	Kenya	genbank	genome	Kamau et al	https://www.ncbi.nlm.nih.gov/nuccore/MH456899	Genetic diversity of Dengue virus serotype 2 circulating in Kilifi coastal Kenya	Unpublished	?
D2/CN/HZ_848/2017	dengue	MH110600	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110600	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
TM296	dengue	KU666948	2014-02-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
TM103	dengue	KX452022	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
2016_Singapore_DENV_2_NPHL	dengue	MF314189	2016-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Fong et al	https://www.ncbi.nlm.nih.gov/nuccore/MF314189	Direct Submission	Submitted (11-JUN-2017) Singapore Immunology Network (SIgN), Agency for Science, Technology and Research (A*STAR), 8A Biomedical Grove, Level 4, Immunos, Singapore 138648, Singapore	?
DV01091	dengue	MF043956	2016-XX-XX	China	China	China	China	genbank	genome	Yang et al	https://www.ncbi.nlm.nih.gov/nuccore/MF043956	Comparison analysis of microRNAs in response to infection of Dengue virus type 2 adapted strain of Vero cells and its source strain	Unpublished	?
D2/CN/HZ_439/2017	dengue	MH110585	2017-09-XX	China	China	China	China	genbank	genome	Yu et al	https://www.ncbi.nlm.nih.gov/nuccore/MH110585	Multiple lineages of Dengue virus serotype 2 cosmopolitan genotype caused a local dengue outbreak in Hangzhou, Zhejiang province, China, 2017	Unpublished	?
SGEHI_D2_0345Y05	dengue	JN851125	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/JN851125	Dengue virus surveillance in Singapore reveals high viral diversity through multiple introductions and in situ evolution	Unpublished	?
DC763Y12	dengue	KM279562	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279562	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
D2/China/GDsz/D15328/2015_Taiwan_	dengue	MH827534	2017-XX-XX	China	China	China	China	genbank	genome	De et al	https://www.ncbi.nlm.nih.gov/nuccore/MH827534	Dengue fever in Guangdong	Unpublished	?
01_St_206	dengue	KF744397	2001-XX-XX	Southeast Asia	Philippines	Philippines	Philippines	genbank	genome	Kawashima et al	https://www.ncbi.nlm.nih.gov/nuccore/KF744397	Phylogenomic Analysis of Dengue 2 Viruses from 1995 to 2010 in the Philippines	Unpublished	?
DC367Y11	dengue	KM279519	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279519	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
1024_DHF_12/07/2001	dengue	DQ645544	2001-12-07	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645544	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
SGEHI_D2_0762Y05	dengue	JN851131	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Lee et al	https://www.ncbi.nlm.nih.gov/nuccore/JN851131	Dengue virus surveillance in Singapore reveals high viral diversity through multiple introductions and in situ evolution	Unpublished	?
TM324	dengue	KX452049	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
GZ40	dengue	JX470186	2010-XX-XX	China	China	China	China	genbank	genome	Zhao et al	https://www.ncbi.nlm.nih.gov/nuccore/JX470186	Complete genome sequence of dengue virus serotype 2 cosmopolitan genotype strain in guangdong, china	J. Virol. 86 (24), 13808-13809 (2012)	https://www.ncbi.nlm.nih.gov/pubmed/23166230
D2/SG/05K4137DK1/2005	dengue	EU081179	2005-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Schreiber et al	https://www.ncbi.nlm.nih.gov/nuccore/EU081179	Genomic epidemiology of a dengue virus epidemic in urban Singapore	J. Virol. 83 (9), 4163-4173 (2009)	https://www.ncbi.nlm.nih.gov/pubmed/19211734
DENV2/CN/GZ1118/2014	dengue	KT187558	2014-XX-XX	China	China	China	China	genbank	genome	Li et al	https://www.ncbi.nlm.nih.gov/nuccore/KT187558	Direct Submission	Submitted (20-JUN-2015) Department of Microbiology, Zhongshan School of Medicine, Sun Yat-Sen University, Key Laboratory of Tropical Disease Control, Ministry of Education, W1334, Science & Technology Building, 74 Zhongshan Road Ii, Guangzhou, Guangdong 510080, China	?
DENV2/KLF/003/2014	dengue	MH456898	2014-06-23	Africa	Kenya	Kenya	Kenya	genbank	genome	Kamau et al	https://www.ncbi.nlm.nih.gov/nuccore/MH456898	Genetic diversity of Dengue virus serotype 2 circulating in Kilifi coastal Kenya	Unpublished	?
DC430Y11	dengue	KM279526	2011-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279526	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
SI_2016	dengue	MH985858	2016-XX-XX	Oceania	Australia	Australia	Australia	genbank	genome	Pyke et al	https://www.ncbi.nlm.nih.gov/nuccore/MH985858	First complete genome sequences of dengue virus serotype 2 strains from Vanuatu and the Solomon Islands	Microbiol Resour Announc (2018) In press	?
D2/SG/CT31/2013	dengue	KX380825	2013-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	?	?	?	?	?
Mal_028	dengue	MG779203	2017-XX-XX	Africa	Kenya	Kenya	Kenya	genbank	genome	Kimita et al	https://www.ncbi.nlm.nih.gov/nuccore/MG779203	Complete Coding Sequences of Dengue Virus Type 2 from Febrile Patients Seen in Malindi District Hospital, Kenya during the 2017 Dengue Fever Outbreak	Unpublished	?
950_DF_11/12/2001	dengue	DQ645542	2001-11-12	China	Taiwan	Taiwan	Taiwan	genbank	genome	Chen et al	https://www.ncbi.nlm.nih.gov/nuccore/DQ645542	Evolution of dengue virus type 2 during two consecutive outbreaks in Taiwan in 2001-2	Unpublished	?
TM136	dengue	KX452032	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
DENV2_3850	dengue	KU509276	2008-XX-XX	Southeast Asia	Philippines	Philippines	Philippines	genbank	genome	?	?	?	?	?
E1379Y12	dengue	KM279598	2012-XX-XX	Southeast Asia	Singapore	Singapore	Singapore	genbank	genome	Hapuarachchi et al	https://www.ncbi.nlm.nih.gov/nuccore/KM279598	Clinical Outcome and Genetic Differences within a Monophyletic Dengue Virus Type 2 Population	PLoS ONE 10 (3), E0121696 (2015)	https://www.ncbi.nlm.nih.gov/pubmed/25811657
D2_K2_RIJ_059/Dar_es_Salaam_2014	dengue	MG189962	2014-06-XX	Africa	Tanzania	Tanzania	Tanzania	genbank	genome	Meschi et al	https://www.ncbi.nlm.nih.gov/nuccore/MG189962	Direct Submission	Submitted (11-OCT-2017) Laboratory of Virology, National Institute for Infectious Diseases 'L. Spallanzani', Via Portuense 292, Rome 00149, Italy	?
TM266	dengue	KX452044	2014-01-XX	Southeast Asia	Malaysia	Malaysia	Malaysia	genbank	genome	?	?	?	?	?
DENV_2/ID/1172DN/1976	dengue	GQ398261	1976-XX-XX	Southeast Asia	Indonesia	Indonesia	Indonesia	genbank	genome	?	?	?	?	?
