virus,subtype,virus_and_subtype,gene,adaptive_subs_per_codon_per_year,lower_95ci,upper_95ci,ci,len_in_codons,adaptive_muts_per_year,lower_95ci_mutspergene,upper_95ci_mutspergene,legible_name,virus_family,color,rna_dna,genome_type,enveloped,transmission,cellular_receptor,fusion_protein_class,legible_rate_percodon,legible_rate_pergene
oc43,A,oc43_A,E,0.1993104934281404,0.0,0.7972419737125616,"[0.0, 0.7972419737125616]",85,0.016941391941391933,0.0,0.06776556776556773,OC43-A,coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.2×10⁻³ muts per codon per year,0.02 muts per year
oc43,A,oc43_A,M,0.5960956015905526,0.15119615556907115,1.1970892995027889,"[0.15119615556907115, 1.1970892995027889]",231,0.13769808396741767,0.034926311936455436,0.27652762818514426,OC43-A,coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.6×10⁻³ muts per codon per year,0.14 muts per year
oc43,A,oc43_A,N,0.29048802672272916,0.017255073967845036,0.7717455728568304,"[0.017255073967845036, 0.7717455728568304]",449,0.1304291239985054,0.007747528211562421,0.34651376221271685,OC43-A,coronavirus,#208288,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.29×10⁻³ muts per codon per year,0.13 muts per year
oc43,B,oc43_B,Orf1ab,0.2346410069618003,0.13578908903870335,0.3180130328587937,"[0.13578908903870335, 0.3180130328587937]",7096,1.6650125854009348,0.9635593758186389,2.256620481166,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.23×10⁻³ muts per codon per year,1.67 muts per year
oc43,B,oc43_B,RdRp,0.09456003859447455,0.0,0.23640009648618637,"[0.0, 0.23640009648618637]",928,0.08775171581567238,0.0,0.21937928953918095,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.09×10⁻³ muts per codon per year,0.09 muts per year
oc43,B,oc43_B,HE,1.2342111125973034,0.6385555299124855,1.8979037194877366,"[0.6385555299124855, 1.8979037194877366]",425,0.524539722853854,0.27138610021280635,0.8066090807822881,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,1.23×10⁻³ muts per codon per year,0.52 muts per year
oc43,B,oc43_B,S1,2.2294370082269315,1.5262276663213339,3.003842110673218,"[1.5262276663213339, 3.003842110673218]",753,1.6787660671948794,1.1492494327399645,2.261893109336933,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,2.23×10⁻³ muts per codon per year,1.68 muts per year
oc43,B,oc43_B,S2,0.09575254107844455,-0.008891374286302576,0.2574327865109895,"[-0.008891374286302576, 0.2574327865109895]",596,0.05706851448275295,-0.005299259074636336,0.15342994076054972,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.1×10⁻³ muts per codon per year,0.06 muts per year
oc43,B,oc43_B,NS2,0.13216556905877297,0.0,0.33524566048837867,"[0.0, 0.33524566048837867]",110,0.014538212596465027,0.0,0.036877022653721656,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.13×10⁻³ muts per codon per year,0.01 muts per year
oc43,B,oc43_B,E,0.22082619455549213,0.0,0.5888698521479789,"[0.0, 0.5888698521479789]",85,0.01877022653721683,0.0,0.05005393743257821,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.22×10⁻³ muts per codon per year,0.02 muts per year
oc43,B,oc43_B,M,0.383866403283879,0.06642943536147419,0.8138247944073186,"[0.06642943536147419, 0.8138247944073186]",231,0.08867313915857605,0.015345199568500539,0.1879935275080906,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.38×10⁻³ muts per codon per year,0.09 muts per year
oc43,B,oc43_B,N,0.15141174954670683,0.0,0.4258741923253985,"[0.0, 0.4258741923253985]",449,0.06798387554647137,0.0,0.19121751235410395,OC43-B,coronavirus,#3FA8A6,RNA,Positive-sense RNA,True,Respiratory,Sialic acid,Class I,0.15×10⁻³ muts per codon per year,0.07 muts per year
229e,,229e,Orf1ab,0.08785364666686998,0.04881650424708515,0.14312890478555007,"[0.04881650424708515, 0.14312890478555007]",6759,0.5938027978213742,0.32995075220604847,0.967408267445533,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.09×10⁻³ muts per codon per year,0.59 muts per year
229e,,229e,RdRp,0.13008294924374877,0.0,0.2625167558389346,"[0.0, 0.2625167558389346]",927,0.12058689394895511,0.0,0.24335303266269237,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.13×10⁻³ muts per codon per year,0.12 muts per year
229e,,229e,S1,1.4210340397305468,0.8439145945532585,1.9624755424469749,"[0.8439145945532585, 1.9624755424469749]",545,0.774463551653148,0.45993345403152586,1.0695491706336013,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,1.42×10⁻³ muts per codon per year,0.77 muts per year
229e,,229e,S2,0.023336838292625672,0.0,0.16187217840371462,"[0.0, 0.16187217840371462]",614,0.014328818711672162,0.0,0.09938951753988079,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.02×10⁻³ muts per codon per year,0.01 muts per year
229e,,229e,Protein4a,0.0,0.0,0.0,"[0.0, 0.0]",134,0.0,0.0,0.0,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
229e,,229e,Protein4b,-0.041771226997689086,-0.14724357516685405,0.0,"[-0.14724357516685405, 0.0]",89,-0.0037176392027943287,-0.013104678189850009,0.0,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,-0.04×10⁻³ muts per codon per year,-0.0 muts per year
229e,,229e,E,0.0,0.0,0.0,"[0.0, 0.0]",78,0.0,0.0,0.0,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
229e,,229e,M,0.0,0.0,0.0,"[0.0, 0.0]",226,0.0,0.0,0.0,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
229e,,229e,N,0.260224510409734,0.0,0.6823572228199801,"[0.0, 0.6823572228199801]",390,0.10148755905979626,0.0,0.26611931689979224,229E,coronavirus,#76C7BE,RNA,Positive-sense RNA,True,Respiratory,Aminopeptidase N,Class I,0.26×10⁻³ muts per codon per year,0.1 muts per year
nl63,,nl63,Orf1ab,0.03755762807756999,0.010242216467070036,0.07357449033571496,"[0.010242216467070036, 0.07357449033571496]",6730,0.252762836962046,0.06893011682338133,0.49515631995936166,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.04×10⁻³ muts per codon per year,0.25 muts per year
nl63,,nl63,RdRp,0.0,0.0,0.0,"[0.0, 0.0]",927,0.0,0.0,0.0,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
nl63,,nl63,Protein3,0.0,0.0,0.0,"[0.0, 0.0]",226,0.0,0.0,0.0,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
nl63,,nl63,S1,0.10832089470097511,0.030639754483283668,0.3401949189631246,"[0.030639754483283668, 0.3401949189631246]",734,0.07950753671051573,0.02248957979073021,0.24970307051893345,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.11×10⁻³ muts per codon per year,0.08 muts per year
nl63,,nl63,S2,0.03936175434419848,-0.0027430829060694404,0.17997668598186228,"[-0.0027430829060694404, 0.17997668598186228]",608,0.023931946641272676,-0.0016677944068902197,0.10942582507697228,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.04×10⁻³ muts per codon per year,0.02 muts per year
nl63,,nl63,E,0.0,0.0,0.0,"[0.0, 0.0]",78,0.0,0.0,0.0,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
nl63,,nl63,M,0.048063899556730016,0.012324076809417953,0.09736020679440184,"[0.012324076809417953, 0.09736020679440184]",227,0.010910505199377713,0.002797565435737875,0.02210076694232922,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.05×10⁻³ muts per codon per year,0.01 muts per year
nl63,,nl63,N,0.047442467479853506,0.0,0.1870304536647054,"[0.0, 0.1870304536647054]",378,0.017933252707384627,0.0,0.07069751148525863,NL63,coronavirus,#BBE4D1,RNA,Positive-sense RNA,True,Respiratory,ACE2,Class I,0.05×10⁻³ muts per codon per year,0.02 muts per year
rsv,A,rsv_A,NS1,0.15612818809474183,0.0,0.5577445963633363,"[0.0, 0.5577445963633363]",140,0.021857946333263854,0.0,0.07808424349086708,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.16×10⁻³ muts per codon per year,0.02 muts per year
rsv,A,rsv_A,NS2,0.21470034229545107,0.0,0.7119296197218334,"[0.0, 0.7119296197218334]",125,0.026837542786931384,0.0,0.08899120246522918,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.21×10⁻³ muts per codon per year,0.03 muts per year
rsv,A,rsv_A,N,0.055762815783030314,0.0,0.17198509708293525,"[0.0, 0.17198509708293525]",392,0.021859023786947884,0.0,0.06741815805651062,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.06×10⁻³ muts per codon per year,0.02 muts per year
rsv,A,rsv_A,P,0.10051747931035655,0.0,0.35083880535034023,"[0.0, 0.35083880535034023]",242,0.02432522999310629,0.0,0.08490299089478233,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.1×10⁻³ muts per codon per year,0.02 muts per year
rsv,A,rsv_A,M,0.0,0.0,0.0,"[0.0, 0.0]",257,0.0,0.0,0.0,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.0×10⁻³ muts per codon per year,0.0 muts per year
rsv,A,rsv_A,SH,0.33257015882026236,0.0,1.3717310101917948,"[0.0, 1.3717310101917948]",65,0.021617060323317054,0.0,0.08916251566246666,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.33×10⁻³ muts per codon per year,0.02 muts per year
rsv,A,rsv_A,G,1.8518876007308192,1.2025561547184243,2.781657302058385,"[1.2025561547184243, 2.781657302058385]",298,0.5518625050177841,0.3583617341060904,0.8289338760133987,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,1.85×10⁻³ muts per codon per year,0.55 muts per year
rsv,A,rsv_A,F,0.12612802781501503,0.010045173399848846,0.2867921128965583,"[0.010045173399848846, 0.2867921128965583]",575,0.07252361599363365,0.005775974704913087,0.16490546491552105,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.13×10⁻³ muts per codon per year,0.07 muts per year
rsv,A,rsv_A,L,0.17156366175709323,0.08110333003605077,0.26374687370408456,"[0.08110333003605077, 0.26374687370408456]",2166,0.37160689136586394,0.17566981285808597,0.5712757284430471,RSV-A,"Paramyxovirus, Pneumovirus",#0B194C,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.17×10⁻³ muts per codon per year,0.37 muts per year
rsv,B,rsv_B,NS1,0.4356321146767476,-0.06796346106110049,1.1121886509064258,"[-0.06796346106110049, 1.1121886509064258]",140,0.06098849605474466,-0.009514884548554068,0.15570641112689962,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.44×10⁻³ muts per codon per year,0.06 muts per year
rsv,B,rsv_B,NS2,0.08417541447841838,0.0,0.25252624343525515,"[0.0, 0.25252624343525515]",125,0.010521926809802297,0.0,0.031565780429406894,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.08×10⁻³ muts per codon per year,0.01 muts per year
rsv,B,rsv_B,N,0.09599685162272771,0.0,0.2715618956171128,"[0.0, 0.2715618956171128]",392,0.03763076583610926,0.0,0.10645226308190821,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.1×10⁻³ muts per codon per year,0.04 muts per year
rsv,B,rsv_B,P,0.1547942953632747,0.0002832525045878679,0.4373859844219631,"[0.0002832525045878679, 0.4373859844219631]",242,0.037460219477912476,6.854710611026403e-05,0.10584740823011507,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.15×10⁻³ muts per codon per year,0.04 muts per year
rsv,B,rsv_B,M,0.13066325714280777,0.0,0.39198977142842323,"[0.0, 0.39198977142842323]",257,0.03358045708570159,0.0,0.10074137125710478,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.13×10⁻³ muts per codon per year,0.03 muts per year
rsv,B,rsv_B,SH,0.49841431960065213,0.0,1.6270457394155937,"[0.0, 1.6270457394155937]",66,0.032895345093643044,0.0,0.10738501880142919,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.5×10⁻³ muts per codon per year,0.03 muts per year
rsv,B,rsv_B,G,2.05271216446711,1.2477281968859393,3.252080638694645,"[1.2477281968859393, 3.252080638694645]",300,0.615813649340133,0.37431845906578176,0.9756241916083935,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,2.05×10⁻³ muts per codon per year,0.62 muts per year
rsv,B,rsv_B,F,0.09206271151231564,0.0008619449977232502,0.3329639266752936,"[0.0008619449977232502, 0.3329639266752936]",575,0.05293605911958149,0.0004956183736908689,0.19145425783829384,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.09×10⁻³ muts per codon per year,0.05 muts per year
rsv,B,rsv_B,L,0.24274621364122578,0.13007785839443292,0.37374772982542065,"[0.13007785839443292, 0.37374772982542065]",2167,0.5260310449605363,0.28187871914073614,0.8099113305316865,RSV-B,"Paramyxovirus, Pneumovirus",#6C7593,RNA,Negative-sense RNA,True,Respiratory,"Heparan Sulfate, others",Class I,0.24×10⁻³ muts per codon per year,0.53 muts per year
dengue,denv1_I,dengue_denv1_I,C,0.6078437312134111,0.0,1.8500448253989166,"[0.0, 1.8500448253989166]",114,0.06929418535832886,0.0,0.2109051100954765,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.61×10⁻³ muts per codon per year,0.07 muts per year
dengue,denv1_I,dengue_denv1_I,M,0.2760734341168114,0.0,0.8254785021765775,"[0.0, 0.8254785021765775]",166,0.04582819006339069,0.0,0.13702943136131185,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.28×10⁻³ muts per codon per year,0.05 muts per year
dengue,denv1_I,dengue_denv1_I,E,0.650771606169748,0.22795727864082282,1.0910504546824549,"[0.22795727864082282, 1.0910504546824549]",495,0.32213194505402526,0.1128388529272073,0.5400699750678151,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.65×10⁻³ muts per codon per year,0.32 muts per year
dengue,denv1_I,dengue_denv1_I,NS1,0.499340270989078,0.018743501790662313,1.1065213965771405,"[0.018743501790662313, 1.1065213965771405]",352,0.17576777538815547,0.006597712630313134,0.3894955315951535,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.5×10⁻³ muts per codon per year,0.18 muts per year
dengue,denv1_I,dengue_denv1_I,Ns2a,0.23959669135029696,0.0,0.8131067869683937,"[0.0, 0.8131067869683937]",218,0.05223207871436474,0.0,0.17725727955910983,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.24×10⁻³ muts per codon per year,0.05 muts per year
dengue,denv1_I,dengue_denv1_I,Ns2b,0.0,0.0,0.0,"[0.0, 0.0]",130,0.0,0.0,0.0,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_I,dengue_denv1_I,Ns3,0.11538680472274325,0.0,0.26690715724875635,"[0.0, 0.26690715724875635]",619,0.07142443212337807,0.0,0.1652155303369802,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.12×10⁻³ muts per codon per year,0.07 muts per year
dengue,denv1_I,dengue_denv1_I,Ns4a,0.0,0.0,0.0,"[0.0, 0.0]",127,0.0,0.0,0.0,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_I,dengue_denv1_I,Ns4b,0.0034651182470663952,0.0,0.4130798157569163,"[0.0, 0.4130798157569163]",249,0.0008628144435195325,0.0,0.10285687412347216,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_I,dengue_denv1_I,Ns5,0.3767220336399525,0.1021976100383521,0.7568417263929261,"[0.1021976100383521, 0.7568417263929261]",899,0.33867310824231733,0.09187565142447854,0.6804007120272406,Dengue 1-I,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.38×10⁻³ muts per codon per year,0.34 muts per year
dengue,denv1_III,dengue_denv1_III,C,0.3034393893989553,0.0,1.069623847631315,"[0.0, 1.069623847631315]",114,0.03459209039148091,0.0,0.1219371186299699,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.3×10⁻³ muts per codon per year,0.03 muts per year
dengue,denv1_III,dengue_denv1_III,M,0.2132846216591634,0.0,0.7518282913485492,"[0.0, 0.7518282913485492]",166,0.035405247195421125,0.0,0.12480349636385916,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.21×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv1_III,dengue_denv1_III,E,0.08496194270774236,0.0,0.34588186856439346,"[0.0, 0.34588186856439346]",495,0.04205616164033247,0.0,0.17121152493937475,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.08×10⁻³ muts per codon per year,0.04 muts per year
dengue,denv1_III,dengue_denv1_III,NS1,0.3379067202626056,0.0,0.7351087306673888,"[0.0, 0.7351087306673888]",352,0.11894316553243718,0.0,0.25875827319492084,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.34×10⁻³ muts per codon per year,0.12 muts per year
dengue,denv1_III,dengue_denv1_III,Ns2a,0.08129257639862861,-0.007046322524274581,0.36217691880616726,"[-0.007046322524274581, 0.36217691880616726]",218,0.017721781654901035,-0.0015360983102918587,0.07895456829974447,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.08×10⁻³ muts per codon per year,0.02 muts per year
dengue,denv1_III,dengue_denv1_III,Ns2b,0.2664399849251938,0.0,0.7993199547755816,"[0.0, 0.7993199547755816]",130,0.03463719804027519,0.0,0.10391159412082561,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.27×10⁻³ muts per codon per year,0.03 muts per year
dengue,denv1_III,dengue_denv1_III,Ns3,0.0837523623750118,0.0,0.21412400909992754,"[0.0, 0.21412400909992754]",619,0.0518427123101323,0.0,0.13254276163285517,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.08×10⁻³ muts per codon per year,0.05 muts per year
dengue,denv1_III,dengue_denv1_III,Ns4a,0.0,0.0,0.0,"[0.0, 0.0]",127,0.0,0.0,0.0,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_III,dengue_denv1_III,Ns4b,0.0008817452862418585,0.0,0.006531379951327023,"[0.0, 0.006531379951327023]",249,0.0002195545762742228,0.0,0.0016263136078804286,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_III,dengue_denv1_III,Ns5,0.06184227440748524,0.0,0.18401206545268928,"[0.0, 0.18401206545268928]",899,0.05559620469232923,0.0,0.16542684684196765,Dengue 1-III,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.06×10⁻³ muts per codon per year,0.06 muts per year
dengue,denv1_IV,dengue_denv1_IV,C,0.9579708300810122,-0.019910946614756446,2.32045743562527,"[-0.019910946614756446, 2.32045743562527]",114,0.10920867462923539,-0.0022698479140822346,0.26453214766128075,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.96×10⁻³ muts per codon per year,0.11 muts per year
dengue,denv1_IV,dengue_denv1_IV,M,0.4225894660515244,0.0,1.3129152122508725,"[0.0, 1.3129152122508725]",166,0.07014985136455305,0.0,0.2179439252336448,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.42×10⁻³ muts per codon per year,0.07 muts per year
dengue,denv1_IV,dengue_denv1_IV,E,0.0,0.0,0.0,"[0.0, 0.0]",495,0.0,0.0,0.0,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_IV,dengue_denv1_IV,NS1,0.17403345641160814,0.0059151027085126585,0.4842674977720986,"[0.0059151027085126585, 0.4842674977720986]",352,0.06125977665688607,0.0020821161533964554,0.1704621592157787,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.17×10⁻³ muts per codon per year,0.06 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns2a,0.31572169508742715,-0.1957363418626652,1.199862624178764,"[-0.1957363418626652, 1.199862624178764]",218,0.06882732952905911,-0.04267052252606102,0.26157005207097056,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.32×10⁻³ muts per codon per year,0.07 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns2b,0.057381167721837045,-0.12159728883899248,0.5741225102549998,"[-0.12159728883899248, 0.5741225102549998]",130,0.007459551803838816,-0.015807647549069024,0.07463592633314999,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.06×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns3,0.17773070080013936,0.011891135862060668,0.42097092015454557,"[0.011891135862060668, 0.42097092015454557]",619,0.11001530379528628,0.0073606130986155534,0.2605809995756637,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.18×10⁻³ muts per codon per year,0.11 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns4a,0.1602991911858077,-0.09486731766444721,0.6959353178735874,"[-0.09486731766444721, 0.6959353178735874]",127,0.02035799728059758,-0.012048149343384797,0.0883837853699456,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.16×10⁻³ muts per codon per year,0.02 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns4b,0.00640711803531802,0.0,0.037976777803754594,"[0.0, 0.037976777803754594]",249,0.001595372390794187,0.0,0.009456217673134894,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.01×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_IV,dengue_denv1_IV,Ns5,0.013260714870229489,0.0,0.04762541759863553,"[0.0, 0.04762541759863553]",899,0.01192138266833631,0.0,0.042815250421173345,Dengue 1-IV,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.01×10⁻³ muts per codon per year,0.01 muts per year
dengue,denv1_V,dengue_denv1_V,C,0.0,0.0,0.0,"[0.0, 0.0]",114,0.0,0.0,0.0,Dengue 1-V,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.0×10⁻³ muts per codon per year,0.0 muts per year
dengue,denv1_V,dengue_denv1_V,M,0.2739305628339858,0.0,0.8691434302238602,"[0.0, 0.8691434302238602]",166,0.04547247343044165,0.0,0.14427780941716078,Dengue 1-V,flavivirus,#0db0d6,RNA,Positive-sense RNA,True,Mosquito-borne,"Mannose-binding Receptor, DC-SIGN",Class II,0.27×10⁻³ muts per codon per year,0.05 muts per year
