Accession	Virus	Author	Publication_Title	Journal	Database
MF967563	Hepatitis B-D3	Burwitz,B.J., Wettengel,J.M., Muck-Hausl,M.A., Ringelhan,M., Ko,C., Festag,M.M., Hammond,K.B., Northrup,M., Bimber,B.N., Jacob,T., Reed,J.S., Norris,R., Park,B., Moller-Tank,S., Esser,K., Greene,J.M., Wu,H.L., Abdulhaqq,S., Webb,G., Sutton,W.F., Klug,A., Swanson,T., Legasse,A.W., Vu,T.Q., Asokan,A., Haigwood,N.L., Protzer,U. and Sacha,J.B.	Hepatocytic Expression of Human Sodium-Taurocholate Cotransporting Polypeptide Enables Hepatitis B Virus Infection of Macaques	Unpublished	Genbank
KT366492	Hepatitis B-D3	Saha,D., Pal,A., Sarkar,N., Das,D. and Chakravarty,R.	Molecular heterogeneity of the occult HBV strains circulating among the HIV-infected population of eastern India	Unpublished	Genbank
KT366497	Hepatitis B-D3	Saha,D., Pal,A., Sarkar,N., Das,D. and Chakravarty,R.	Molecular heterogeneity of the occult HBV strains circulating among the HIV-infected population of eastern India	Unpublished	Genbank
KT366504	Hepatitis B-D3	Saha,D., Pal,A., Sarkar,N., Das,D. and Chakravarty,R.	Molecular heterogeneity of the occult HBV strains circulating among the HIV-infected population of eastern India	Unpublished	Genbank
KT366507	Hepatitis B-D3	Saha,D., Pal,A., Sarkar,N., Das,D. and Chakravarty,R.	Molecular heterogeneity of the occult HBV strains circulating among the HIV-infected population of eastern India	Unpublished	Genbank
MF488699	Hepatitis B-D3	Mondal,R.K., Khatun,M., Podder,D., Chakraborty,B., Pandit,P., Santra,A., Banerjee,S., Chowdhury,A., Das,K. and Datta,S.	HBV genetic characteristics causing occult phenotype among patients with Cryptogenic Liver Diseases	Unpublished	Genbank
MF488702	Hepatitis B-D3	Mondal,R.K., Khatun,M., Podder,D., Chakraborty,B., Pandit,P., Santra,A., Banerjee,S., Chowdhury,A., Das,K. and Datta,S.	HBV genetic characteristics causing occult phenotype among patients with Cryptogenic Liver Diseases	Unpublished	Genbank
MF488704	Hepatitis B-D3	Mondal,R.K., Khatun,M., Podder,D., Chakraborty,B., Pandit,P., Santra,A., Banerjee,S., Chowdhury,A., Das,K. and Datta,S.	HBV genetic characteristics causing occult phenotype among patients with Cryptogenic Liver Diseases	Unpublished	Genbank
KX827292	Hepatitis B-D3	Zhang,F., Tang,X., Garcia,T., Lok,A.S., Wang,Y., Jia,H., Qin,Y., Chen,C., Wen,Y., Li,J. and Tong,S.	Characterization of contrasting features between hepatitis B virus genotype A and genotype D in small envelope protein expression and surface antigen secretion	Virology 503, 52-61 (2017)	Genbank
KX827302	Hepatitis B-D3	Zhang,F., Tang,X., Garcia,T., Lok,A.S., Wang,Y., Jia,H., Qin,Y., Chen,C., Wen,Y., Li,J. and Tong,S.	Characterization of contrasting features between hepatitis B virus genotype A and genotype D in small envelope protein expression and surface antigen secretion	Virology 503, 52-61 (2017)	Genbank
KU736926	Hepatitis B-D3	Bannister,E.G., Yuen,L., Littlejohn,M., Edwards,R., Sozzi,V., College,D., Li,X., Locarnini,S.A., Hardikar,W. and Revill,P.	Genotype distribution and molecular characterization of Hepatitis B virus in African children living in Australia	Unpublished	Genbank
KU736927	Hepatitis B-D3	Bannister,E.G., Yuen,L., Littlejohn,M., Edwards,R., Sozzi,V., College,D., Li,X., Locarnini,S.A., Hardikar,W. and Revill,P.	Genotype distribution and molecular characterization of Hepatitis B virus in African children living in Australia	Unpublished	Genbank
KU668433	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KU668434	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KU668435	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KU668436	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KU668437	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KU668438	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KU668442	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KU668443	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KU668444	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KU668445	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KU668446	Hepatitis B-D3	Mondal,R.K., Khatun,M., Banerjee,P., Sarkar,S., Santra,A., Das,K., Chowdhury,A., Banerjee,S. and Datta,S.	Synergistic effects of mutations in coding and transcriptional regulatory regions of Hepatitis B virus (HBV) of genotype D contribute to its occult phenotype-an insight from chronic hepatitis C patients with occult HBV infection	Unpublished	Genbank
KT347090	Hepatitis B-D3	Gededzha,M.P., Muzeze,M., Burnett,R.J., Amponsah-Dacosta,E., Mphahlele,J. and Selabe,S.G.	Complete genome analysis of hepatitis B virus in human immunodeficiency virus infected and uninfected South Africans	Unpublished	Genbank
KJ647349	Hepatitis B-D3	Mojsiejczuk,L.N.	Direct Submission	Submitted (31-MAR-2014) Departamento de Microbiologia, Immunologia y Biotecnologia, Facultad de Farmacia y Bioquimica, Universidad de Buenos Aires, Catedra de Virologia, Junin 956 4th Floor, Ciudad Autonoma de Buenos Aires C1113AAB, Argentina	Genbank
KJ647351	Hepatitis B-D3	Mojsiejczuk,L.N.	Direct Submission	Submitted (31-MAR-2014) Departamento de Microbiologia, Immunologia y Biotecnologia, Facultad de Farmacia y Bioquimica, Universidad de Buenos Aires, Catedra de Virologia, Junin 956 4th Floor, Ciudad Autonoma de Buenos Aires C1113AAB, Argentina	Genbank
KJ647353	Hepatitis B-D3	Mojsiejczuk,L.N.	Direct Submission	Submitted (31-MAR-2014) Departamento de Microbiologia, Immunologia y Biotecnologia, Facultad de Farmacia y Bioquimica, Universidad de Buenos Aires, Catedra de Virologia, Junin 956 4th Floor, Ciudad Autonoma de Buenos Aires C1113AAB, Argentina	Genbank
KJ647355	Hepatitis B-D3	Mojsiejczuk,L.N.	Direct Submission	Submitted (31-MAR-2014) Departamento de Microbiologia, Immunologia y Biotecnologia, Facultad de Farmacia y Bioquimica, Universidad de Buenos Aires, Catedra de Virologia, Junin 956 4th Floor, Ciudad Autonoma de Buenos Aires C1113AAB, Argentina	Genbank
KP322602	Hepatitis B-D3	Shi,Y., Zhang,Z.H. and Li,X.	Establish and homology analysis of HBV D subgenotype reference sequence	Unpublished	Genbank
KM577663	Hepatitis B-D3	Pineda-Pena,A.C., Faria,N.R., Mina,T., Amini-Bavil-Olyaee,S., Alavian,S.M., Lemey,P., Maes,P., Van Ranst,M. and Pourkarim,M.R.	Epidemiological history and genomic characterization of non-D1 HBV strains identified in Iran	J. Clin. Virol. 63, 38-41 (2015)	Genbank
KM577664	Hepatitis B-D3	Pineda-Pena,A.C., Faria,N.R., Mina,T., Amini-Bavil-Olyaee,S., Alavian,S.M., Lemey,P., Maes,P., Van Ranst,M. and Pourkarim,M.R.	Epidemiological history and genomic characterization of non-D1 HBV strains identified in Iran	J. Clin. Virol. 63, 38-41 (2015)	Genbank
KM577665	Hepatitis B-D3	Pineda-Pena,A.C., Faria,N.R., Mina,T., Amini-Bavil-Olyaee,S., Alavian,S.M., Lemey,P., Maes,P., Van Ranst,M. and Pourkarim,M.R.	Epidemiological history and genomic characterization of non-D1 HBV strains identified in Iran	J. Clin. Virol. 63, 38-41 (2015)	Genbank
KM577666	Hepatitis B-D3	Pineda-Pena,A.C., Faria,N.R., Mina,T., Amini-Bavil-Olyaee,S., Alavian,S.M., Lemey,P., Maes,P., Van Ranst,M. and Pourkarim,M.R.	Epidemiological history and genomic characterization of non-D1 HBV strains identified in Iran	J. Clin. Virol. 63, 38-41 (2015)	Genbank
KM577667	Hepatitis B-D3	Pineda-Pena,A.C., Faria,N.R., Mina,T., Amini-Bavil-Olyaee,S., Alavian,S.M., Lemey,P., Maes,P., Van Ranst,M. and Pourkarim,M.R.	Epidemiological history and genomic characterization of non-D1 HBV strains identified in Iran	J. Clin. Virol. 63, 38-41 (2015)	Genbank
KP090177	Hepatitis B-D3	Spitz,N., Mello,F.C. and Araujo,N.M.	Full-genome sequences of hepatitis B virus subgenotype D3 isolates from the Brazilian Amazon Region	Mem. Inst. Oswaldo Cruz (2015) In press	Genbank
KP090178	Hepatitis B-D3	Spitz,N., Mello,F.C. and Araujo,N.M.	Full-genome sequences of hepatitis B virus subgenotype D3 isolates from the Brazilian Amazon Region	Mem. Inst. Oswaldo Cruz (2015) In press	Genbank
KP090179	Hepatitis B-D3	Spitz,N., Mello,F.C. and Araujo,N.M.	Full-genome sequences of hepatitis B virus subgenotype D3 isolates from the Brazilian Amazon Region	Mem. Inst. Oswaldo Cruz (2015) In press	Genbank
KP090180	Hepatitis B-D3	Spitz,N., Mello,F.C. and Araujo,N.M.	Full-genome sequences of hepatitis B virus subgenotype D3 isolates from the Brazilian Amazon Region	Mem. Inst. Oswaldo Cruz (2015) In press	Genbank
KP090181	Hepatitis B-D3	Spitz,N., Mello,F.C. and Araujo,N.M.	Full-genome sequences of hepatitis B virus subgenotype D3 isolates from the Brazilian Amazon Region	Mem. Inst. Oswaldo Cruz (2015) In press	Genbank
KM524350	Hepatitis B-D3	Mondal,R.K., Khatun,M., Ghosh,S., Banerjee,P., Datta,S., Sarkar,S., Saha,B., Santra,A., Banerjee,S., Chowdhury,A. and Datta,S.	Immune driven adaptation of HBV genotype D pertains to preferential alteration in B-cell epitopes and attenuation in replicative capacity- an insight from HIV-HBV co-infection	Unpublished	Genbank
KM524359	Hepatitis B-D3	Mondal,R.K., Khatun,M., Ghosh,S., Banerjee,P., Datta,S., Sarkar,S., Saha,B., Santra,A., Banerjee,S., Chowdhury,A. and Datta,S.	Immune driven adaptation of HBV genotype D pertains to preferential alteration in B-cell epitopes and attenuation in replicative capacity- an insight from HIV-HBV co-infection	Unpublished	Genbank
KM519455	Hepatitis B-D3	Bhoola,N.H., Reumann,K., Kew,M.C., Will,H. and Kramvis,A.	Construction of replication competent plasmids of hepatitis B virus subgenotypes A1, A2 and D3 with authentic endogenous promoters	J. Virol. Methods 203, 54-64 (2014)	Genbank
KM386676	Hepatitis B-D3	Delfino,C.M., Mathet,V.L. and Biglione,M.M.	First Hepatitis B virus full-length genomic study among blood donors from Argentina: unexpected mutations in the circulating subgenotypes' proteins	Unpublished	Genbank
KM359442	Hepatitis B-D3	Delfino,C.M., Berini,C., Pedrozo,W., Malan,R., Blejer,J., Oubina,J.R., Biglione,M.M. and Mathet,V.L.	First hepatitis B virus full-length genomic study among blood donors from Argentina: unexpected mutations in the circulating subgenotypes' proteins	Virus Genes 50 (2), 286-291 (2015)	Genbank
KF779209	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779212	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779214	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779216	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779217	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779218	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779219	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779222	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779223	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779224	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779225	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779226	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779228	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779229	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779230	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779237	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779241	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779250	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779285	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779288	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779289	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779292	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779296	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779301	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779302	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779303	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779318	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779340	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779341	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779343	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779376	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779377	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779380	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KF779382	Hepatitis B-D3	Ramachandran,S., Purdy,M.A., Xia,G.L., Campo,D.S., Dimitrova,Z.E., Teshale,E.H., Teo,C.G. and Khudyakov,Y.E.	Recent Population Expansions of Hepatitis B Virus in the United States	J. Virol. (2014) In press	Genbank
KC774456	Hepatitis B-D3	Shao,Z.	Hepatitis B virus in Northwest China	Unpublished	Genbank
KJ843187	Hepatitis B-D3	Gonzalez Lopez Ledesma,M.M., Mojsiejczuk,L.N., Rodrigo,B., Sevic,I., Mammana,L., Galdame,O., Gadano,A., Fainboim,H., Campos,R. and Flichman,D.	Hepatitis B Virus Genotype Distribution and Genotype-Specific BCP/preCore Substitutions in Acute and Chronic Infections in Argentina	PLoS ONE 10 (3), E0121436 (2015)	Genbank
KC875315	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
KC875317	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
KC875318	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
KC875323	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
KC875324	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
KC875326	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
KC875329	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
KC875330	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
KC875331	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
KC875334	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
KC875335	Hepatitis B-D3	Datta,S., Ghosh,A., Dasgupta,D., Ghosh,A., Roychoudhury,S., Roy,G., Das,S., Das,K., Gupta,S., Basu,K., Basu,A., Datta,S., Chowdhury,A. and Banerjee,S.	Novel Point and Combo-Mutations in the Genome of Hepatitis B Virus-Genotype D: Characterization and Impact on Liver Disease Progression to Hepatocellular Carcinoma	PLoS ONE 9 (10), E110012 (2014)	Genbank
