Accession	Virus	Author	Publication_Title	Journal	Database
JQ900256	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ900258	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
MK334047	NL63	Zhang,L., Gan,M., Zhang,Z., Li,X., Liu,W., Zhu,A., Sun,J., Li,F., Wang,Y., Zhang,F., Zhao,J., Zhou,R. and Zhao,J.	Complete Genome Sequences of Five Human Coronavirus NL63 Strains Causing Respiratory Illness in Hospitalized Children in China	Microbiol Resour Announc 9 (8), e01597-19 (2020)	ViPR-BRC, Genbank
MK334046	NL63	Zhang,L., Gan,M., Zhang,Z., Li,X., Liu,W., Zhu,A., Sun,J., Li,F., Wang,Y., Zhang,F., Zhao,J., Zhou,R. and Zhao,J.	Complete Genome Sequences of Five Human Coronavirus NL63 Strains Causing Respiratory Illness in Hospitalized Children in China	Microbiol Resour Announc 9 (8), e01597-19 (2020)	ViPR-BRC, Genbank
LC488389	NL63	Kazuya,S., Nao,N., Matsuyama,S. and Kageyama,T.	Ultra-Rapid Real-Time RT-PCR Method for Detecting Middle East Respiratory Syndrome Coronavirus Using a Mobile PCR Device, PCR1100	Jpn J Infect Dis 73 (3), 181-186 (2020)	ViPR-BRC, Genbank
MW587039	NL63	Shi,M., Zhao,S., Yu,B., Wu,W.-C., Hu,Y., Tian,J.-H., Yin,W., Ni,F., Hu,H.-L., Geng,S., Tan,L., Peng,Y., Wu,F., Song,Z.-G., Chen,Y.-M., Wang,W., Holmes,E.C. and Zhang,Y.-Z.	Characterization of Total Respiratory Infectomes in pre-COVID-19 Wuhan, China	Unpublished	ViPR-BRC, Genbank
KY983586	NL63	Greninger,A.L., Makhsous,N., Kuypers,J., Shean,R.C. and Jerome,K.R.	Genome sequences of viral positives at UW Virology	Unpublished	ViPR-BRC, Genbank
LC488390	NL63	Kazuya,S., Nao,N., Matsuyama,S. and Kageyama,T.	Ultra-Rapid Real-Time RT-PCR Method for Detecting Middle East Respiratory Syndrome Coronavirus Using a Mobile PCR Device, PCR1100	Jpn J Infect Dis 73 (3), 181-186 (2020)	ViPR-BRC, Genbank
DQ445911	NL63	Pyrc,K., Dijkman,R., Deng,L., Jebbink,M.F., Ross,H.A., Berkhout,B. and van der Hoek,L.	Mosaic structure of human coronavirus NL63, one thousand years of evolution	J. Mol. Biol. 364 (5), 964-973 (2006)	ViPR-BRC, Genbank
MN026166	NL63	Kamau,E., Luka,M.M., de Laurent,Z.R., Adema,I., Agoti,C.N. and Nokes,J.D.	Direct Submission	Submitted (05-JUN-2019) Epidemiology and Demography, KEMRI-Wellcome Trust, P.O. Box 230, Kilifi 80108, Kenya	ViPR-BRC, Genbank
JX504050	NL63	Lednicky,J.A., Waltzek,T.B., McGeehan,E., Loeb,J.C., Hamilton,S.B. and Luetke,M.C.	Isolation and genetic characterization of human coronavirus NL63 in primary human renal proximal tubular epithelial cells obtained from a commercial supplier, and confirmation of its replication in two different types of human primary kidney cells	Virol. J. 10 (1), 213 (2013)	ViPR-BRC, Genbank
JQ765568	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ900259	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ765573	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ765575	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ900260	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ765571	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ765572	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
KY554969	NL63	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
KY829118	NL63	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
KY554971	NL63	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
JQ765574	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
KF530105	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530104	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530108	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530114	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530109	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530113	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530107	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530111	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530110	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KF530106	NL63	Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E. and Williams,J.V.	Direct Submission	Submitted (30-JUL-2013) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	ViPR-BRC, Genbank
KT266906	NL63	Beau De Rochars,V.M., Lednicky,J., White,S., Loeb,J., Elbadry,M.A., Telisma,T., Chavannes,S., Anilis,M.G., Cella,E., Ciccozzi,M., Okech,B.A., Salemi,M. and Morris,J.G. Jr.	Isolation of Coronavirus NL63 from Blood from Children in Rural Haiti: Phylogenetic Similarities with Recent Isolates from Malaysia	Am. J. Trop. Med. Hyg. (2016) In press	ViPR-BRC, Genbank
KT381875	NL63	Beau De Rochars,V.M., Lednicky,J., White,S., Loeb,J., Elbadry,M.A., Telisma,T., Chavannes,S., Anilis,M.G., Cella,E., Ciccozzi,M., Okech,B.A., Salemi,M. and Morris,J.G. Jr.	Isolation of Coronavirus NL63 from Blood from Children in Rural Haiti: Phylogenetic Similarities with Recent Isolates from Malaysia	Am. J. Trop. Med. Hyg. (2016) In press	ViPR-BRC, Genbank
KU521535	NL63	Beau De Rochars,V.M., Lednicky,J., White,S., Loeb,J., Elbadry,M.A., Telisma,T., Chavannes,S., Anilis,M.G., Cella,E., Ciccozzi,M., Okech,B.A., Salemi,M. and Morris,J.G. Jr.	Isolation of Coronavirus NL63 from Blood from Children in Rural Haiti: Phylogenetic Similarities with Recent Isolates from Malaysia	Am. J. Trop. Med. Hyg. (2016) In press	ViPR-BRC, Genbank
JQ765567	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
KX179500	NL63	Lednicky,J.A., Morris,J.G. Jr., Rand,K.H., White,S.K. and Loeb,J.C.	Human coronavirus NL63 from a patient in Gainesville, Florida, in 2015	Unpublished	ViPR-BRC, Genbank
KY554967	NL63	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
KY674915	NL63	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
KY554968	NL63	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
KY554970	NL63	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
KY674916	NL63	Ogimi,C., Greninger,A.L., Waghmare,A.A., Kuypers,J.M., Shean,R.C., Xie,H., Leisenring,W.M., Stevens-Ayers,T.L., Jerome,K.R., Englund,J.A. and Boeckh,M.	Prolonged Shedding of Human Coronavirus in Hematopoietic Cell Transplant Recipients: Risk Factors and Viral Genome Evolution	J Infect Dis 216 (2), 203-209 (2017)	ViPR-BRC, Genbank
JQ765566	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JQ900255	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
MG428699	NL63	Kiyuka,P.K., Agoti,C.N., Munywoki,P.K., Njeru,R., Bett,A., Otieno,J.R., Otieno,G.P., Kamau,E., Clark,T.G., van der Hoek,L., Kellam,P., Nokes,D.J. and Cotten,M.	Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in Rural Coastal Kenya	J. Infect. Dis. 217 (11), 1728-1739 (2018)	ViPR-BRC, Genbank
MG428701	NL63	Kiyuka,P.K., Agoti,C.N., Munywoki,P.K., Njeru,R., Bett,A., Otieno,J.R., Otieno,G.P., Kamau,E., Clark,T.G., van der Hoek,L., Kellam,P., Nokes,D.J. and Cotten,M.	Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in Rural Coastal Kenya	J. Infect. Dis. 217 (11), 1728-1739 (2018)	ViPR-BRC, Genbank
MG428703	NL63	Kiyuka,P.K., Agoti,C.N., Munywoki,P.K., Njeru,R., Bett,A., Otieno,J.R., Otieno,G.P., Kamau,E., Clark,T.G., van der Hoek,L., Kellam,P., Nokes,D.J. and Cotten,M.	Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in Rural Coastal Kenya	J. Infect. Dis. 217 (11), 1728-1739 (2018)	ViPR-BRC, Genbank
MG428704	NL63	Kiyuka,P.K., Agoti,C.N., Munywoki,P.K., Njeru,R., Bett,A., Otieno,J.R., Otieno,G.P., Kamau,E., Clark,T.G., van der Hoek,L., Kellam,P., Nokes,D.J. and Cotten,M.	Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in Rural Coastal Kenya	J. Infect. Dis. 217 (11), 1728-1739 (2018)	ViPR-BRC, Genbank
MG428702	NL63	Kiyuka,P.K., Agoti,C.N., Munywoki,P.K., Njeru,R., Bett,A., Otieno,J.R., Otieno,G.P., Kamau,E., Clark,T.G., van der Hoek,L., Kellam,P., Nokes,D.J. and Cotten,M.	Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in Rural Coastal Kenya	J. Infect. Dis. 217 (11), 1728-1739 (2018)	ViPR-BRC, Genbank
MG428706	NL63	Kiyuka,P.K., Agoti,C.N., Munywoki,P.K., Njeru,R., Bett,A., Otieno,J.R., Otieno,G.P., Kamau,E., Clark,T.G., van der Hoek,L., Kellam,P., Nokes,D.J. and Cotten,M.	Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in Rural Coastal Kenya	J. Infect. Dis. 217 (11), 1728-1739 (2018)	ViPR-BRC, Genbank
MG428700	NL63	Kiyuka,P.K., Agoti,C.N., Munywoki,P.K., Njeru,R., Bett,A., Otieno,J.R., Otieno,G.P., Kamau,E., Clark,T.G., van der Hoek,L., Kellam,P., Nokes,D.J. and Cotten,M.	Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in Rural Coastal Kenya	J. Infect. Dis. 217 (11), 1728-1739 (2018)	ViPR-BRC, Genbank
MG428705	NL63	Kiyuka,P.K., Agoti,C.N., Munywoki,P.K., Njeru,R., Bett,A., Otieno,J.R., Otieno,G.P., Kamau,E., Clark,T.G., van der Hoek,L., Kellam,P., Nokes,D.J. and Cotten,M.	Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in Rural Coastal Kenya	J. Infect. Dis. 217 (11), 1728-1739 (2018)	ViPR-BRC, Genbank
JQ900257	NL63	Dominguez,S.R., Sims,G.E., Wentworth,D.E., Halpin,R.A., Robinson,C.C., Town,C.D. and Holmes,K.V.	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a new genotype, high sequence diversity in the N-terminal domain of the spike gene and evidence of recombination	J. Gen. Virol. 93 (PT 11), 2387-2398 (2012)	ViPR-BRC, Genbank
JX524171	NL63	Geng,H., Cui,L., Xie,Z., Lu,R., Zhao,L. and Tan,W.	Direct Submission	Submitted (23-AUG-2012) Biotech Center for Viral Disease Emergency, National Institute for Viral Disease Control and Prevention, China CDC, 155 Changbai Road, Changping District, Beijing, Beijing 102206, China	ViPR-BRC, Genbank
JX104161	NL63	Geng,H., Cui,L., Xie,Z., Lu,R., Zhao,L. and Tan,W.	Characterization and Complete Genome Sequence of Human Coronavirus NL63 Isolated in China	J. Virol. 86 (17), 9546-9547 (2012)	ViPR-BRC, Genbank
MG428707	NL63	Kiyuka,P.K., Agoti,C.N., Munywoki,P.K., Njeru,R., Bett,A., Otieno,J.R., Otieno,G.P., Kamau,E., Clark,T.G., van der Hoek,L., Kellam,P., Nokes,D.J. and Cotten,M.	Human Coronavirus NL63 Molecular Epidemiology and Evolutionary Patterns in Rural Coastal Kenya	J. Infect. Dis. 217 (11), 1728-1739 (2018)	ViPR-BRC, Genbank
OK073076	NL63	Shao,N., Zhang,T. and Yang,F.	Molecular Evolution of Human Coronavirus NL63, 229E, HKU1 and OC43 in Hospitalized Children in China	Unpublished	ViPR-BRC, Genbank
MN306040	NL63	Lin,M.J., Tait,A. and Greninger,A.L.	Genome sequences of clinical viruses from UW Virology	Unpublished	ViPR-BRC, Genbank
MT118694	NL63	Addetia,A. and Greninger,A.L.	Genome sequences of viral isolates from UW Virology	Unpublished	ViPR-BRC, Genbank
LC720428	NL63	Shirato,K., Kume,Y., Suwa,R., Kawase,M., Ono,T., Chishiki,M., Okabe,H., Norito,S., Sato,M., Sakuma,H., Suzuki,S., Hosoya,M., Takeda,M. and Hashimoto,K.	Isolation of respiratory viruses using air-liquid interface culture of human bronchial/tracheal epithelial cells or cultured cells	Unpublished	ViPR-BRC, Genbank
LC687396	NL63	Shirato,K., Kume,Y., Suwa,R., Kawase,M., Ono,T., Chishiki,M., Norito,S., Sato,M., Sakuma,H., Suzuki,S., Hosoya,M., Takeda,M. and Hashimoto,K.	Isolation of human coronaviruses using Air-liquid interface culture of human bronchial/tracheal epithelial cells	Unpublished	ViPR-BRC, Genbank
MT118686	NL63	Addetia,A. and Greninger,A.L.	Genome sequences of viral isolates from UW Virology	Unpublished	ViPR-BRC, Genbank
MW202338	NL63	Rajagopala,S., Bakhoum,N., Pakala,S., Shilts,M., Rosas-Salazar,C., Mai,A., Boone,H., McHenry,R., Yooseph,S., Halasa,N. and Das,S.	Metatranscriptomics to characterize respiratory virome, microbiome, and host response directly from clinical samples	Res Sq (2020) In press	ViPR-BRC, Genbank
MK334043	NL63	Zhang,L., Gan,M., Zhang,Z., Li,X., Liu,W., Zhu,A., Sun,J., Li,F., Wang,Y., Zhang,F., Zhao,J., Zhou,R. and Zhao,J.	Complete Genome Sequences of Five Human Coronavirus NL63 Strains Causing Respiratory Illness in Hospitalized Children in China	Microbiol Resour Announc 9 (8), e01597-19 (2020)	ViPR-BRC, Genbank
MK334044	NL63	Zhang,L., Gan,M., Zhang,Z., Li,X., Liu,W., Zhu,A., Sun,J., Li,F., Wang,Y., Zhang,F., Zhao,J., Zhou,R. and Zhao,J.	Complete Genome Sequences of Five Human Coronavirus NL63 Strains Causing Respiratory Illness in Hospitalized Children in China	Microbiol Resour Announc 9 (8), e01597-19 (2020)	ViPR-BRC, Genbank
MN306018	NL63	Lin,M.J., Tait,A. and Greninger,A.L.	Genome sequences of clinical viruses from UW Virology	Unpublished	ViPR-BRC, Genbank
LC687395	NL63	Shirato,K., Kume,Y., Suwa,R., Kawase,M., Ono,T., Chishiki,M., Norito,S., Sato,M., Sakuma,H., Suzuki,S., Hosoya,M., Takeda,M. and Hashimoto,K.	Isolation of human coronaviruses using Air-liquid interface culture of human bronchial/tracheal epithelial cells	Unpublished	ViPR-BRC, Genbank
LC687394	NL63	Shirato,K., Kume,Y., Suwa,R., Kawase,M., Ono,T., Chishiki,M., Norito,S., Sato,M., Sakuma,H., Suzuki,S., Hosoya,M., Takeda,M. and Hashimoto,K.	Isolation of human coronaviruses using Air-liquid interface culture of human bronchial/tracheal epithelial cells	Unpublished	ViPR-BRC, Genbank
LC687397	NL63	Shirato,K., Kume,Y., Suwa,R., Kawase,M., Ono,T., Chishiki,M., Norito,S., Sato,M., Sakuma,H., Suzuki,S., Hosoya,M., Takeda,M. and Hashimoto,K.	Isolation of human coronaviruses using Air-liquid interface culture of human bronchial/tracheal epithelial cells	Unpublished	ViPR-BRC, Genbank
MW202337	NL63	Rajagopala,S., Bakhoum,N., Pakala,S., Shilts,M., Rosas-Salazar,C., Mai,A., Boone,H., McHenry,R., Yooseph,S., Halasa,N. and Das,S.	Metatranscriptomics to characterize respiratory virome, microbiome, and host response directly from clinical samples	Res Sq (2020) In press	ViPR-BRC, Genbank
LC687402	NL63	Shirato,K., Kume,Y., Suwa,R., Kawase,M., Ono,T., Chishiki,M., Norito,S., Sato,M., Sakuma,H., Suzuki,S., Hosoya,M., Takeda,M. and Hashimoto,K.	Isolation of human coronaviruses using Air-liquid interface culture of human bronchial/tracheal epithelial cells	Unpublished	ViPR-BRC, Genbank
LC687401	NL63	Shirato,K., Kume,Y., Suwa,R., Kawase,M., Ono,T., Chishiki,M., Norito,S., Sato,M., Sakuma,H., Suzuki,S., Hosoya,M., Takeda,M. and Hashimoto,K.	Isolation of human coronaviruses using Air-liquid interface culture of human bronchial/tracheal epithelial cells	Unpublished	ViPR-BRC, Genbank
LC654455	NL63	Shirato,K., Kakizaki,M., Tomita,Y., Kawase,M. and Takeda,M.	Detection of the ORF1 Gene Is an Indicator of the Possible Isolation of Severe Acute Respiratory Syndrome Coronavirus 2	Pathogens 11 (3), 302 (2022)	ViPR-BRC, Genbank
MH828488	NL63	Lu,L., Robertson,G., Ashworth,J., Pham Hong,A., Shi,T., Ivens,A., Thwaites,G., Baker,S. and Woolhouse,M.	Epidemiology and Phylogenetic Analysis of Viral Respiratory Infections in Vietnam	Front Microbiol 11, 833 (2020)	ViPR-BRC, Genbank
MH828487	NL63	Lu,L., Robertson,G., Ashworth,J., Pham Hong,A., Shi,T., Ivens,A., Thwaites,G., Baker,S. and Woolhouse,M.	Epidemiology and Phylogenetic Analysis of Viral Respiratory Infections in Vietnam	Front Microbiol 11, 833 (2020)	ViPR-BRC, Genbank
MK334045	NL63	Zhang,L., Gan,M., Zhang,Z., Li,X., Liu,W., Zhu,A., Sun,J., Li,F., Wang,Y., Zhang,F., Zhao,J., Zhou,R. and Zhao,J.	Complete Genome Sequences of Five Human Coronavirus NL63 Strains Causing Respiratory Illness in Hospitalized Children in China	Microbiol Resour Announc 9 (8), e01597-19 (2020)	ViPR-BRC, Genbank
MG772808	NL63	Kim,J.-M., Kim,S.-T., Yang,J.-S., Kim,S.S. and Cheong,H.-M.	The complete genome sequence of human coronavirus NL63 CN/0601/14 strain, first isolated from South Korea	Unpublished	ViPR-BRC, Genbank
