Accession	Virus	Author	Publication_Title	Journal	Database
JX445159	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
JN400603	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
AB933656	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
JN400606	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400614	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JQ622197	Norovirus GII.4	Lee,G.C., Jung,G.S. and Lee,C.H.	Complete genomic sequence analysis of norovirus isolated from South Korea	Virus Genes 45 (2), 225-236 (2012)	Genbank
AB665364	Norovirus GII.4	Yoda,T., Suzuki,Y., Aoyama,I., Yamazaki,K., Nakata,S. and Takahashi,K.	No crucial amino acid changes in the predicted histo blood group antigen-binding sites of norovirus genotype GII.4 capsid between non-secretors and secretors origin might suggest an alternative route of infection or existence of coincidental molecules	J. Med. Microbiol. 64 (12), 1544-1547 (2015)	Genbank
JX445155	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
JX445158	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
KJ196287	Norovirus GII.4	Park,Y., Wu,F.-T., Miki,M., Amano,K., Ozawa,K., Murakami,K., Todaka,R., Shimoike,T., Oka,T., Uchida,K., Shinohara,M. and Katayama,K.	Direct Submission	Submitted (17-JAN-2014) Department of Virology II, National Institute of Infectious Diseases, 4-7-1 Gakuen Musashi-Murayama, Tokyo 208-0011, Japan	Genbank
MG548737	Norovirus GII.4	Ju,S.	Complete Sequence Anlysis of the Norovirus GII.4 in South Korea	Unpublished	Genbank
JN400613	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
AB933685	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
JN400611	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400602	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400607	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400604	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400608	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400615	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400610	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400600	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400601	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400605	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400609	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
JN400612	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
KT152148	Norovirus GII.4	Yang,Z., Mammel,M.K. and Kulka,M.	Complete Genome Sequence of Human Norovirus GII.4_2006b, a Variant of Minerva 2006	Genome Announc 4 (1), e01648-15 (2016)	Genbank
FJ514242	Norovirus GII.4	Park,J.W., Lee,S.G., Lee,Y.M., Jheong,W.H., Ryu,S. and Paik,S.Y.	Full Sequence Analysis and Characterization of the South Korean Norovirus GII-4 Variant CUK-3	Virol. J. 8 (1), 167 (2011)	Genbank
AB933682	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933676	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
GU991353	Norovirus GII.4	Shen,Q., Zhang,W., Yang,S., Chen,Y., Shan,T., Cui,L. and Hua,X.	Genomic organization and recombination analysis of human norovirus identified from China	Mol. Biol. Rep. 39 (2), 1275-1281 (2012)	Genbank
AB933683	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933677	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933664	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933715	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
JX445162	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
AB933644	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933726	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933722	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933708	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933707	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933705	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933706	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933702	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
KC517369	Norovirus GII.4	Chen,S.Y., Feng,Y., Chao,H.C., Lai,M.W., Huang,W.L., Lin,C.Y., Tsai,C.N., Chen,C.L. and Chiu,C.H.	Emergence in Taiwan of Novel Norovirus GII.4 Variants Causing Acute Gastroenteritis and Intestinal Hemorrhage in Children	J. Med. Microbiol. (2015) In press	Genbank
KC517365	Norovirus GII.4	Chen,S.Y., Feng,Y., Chao,H.C., Lai,M.W., Huang,W.L., Lin,C.Y., Tsai,C.N., Chen,C.L. and Chiu,C.H.	Emergence in Taiwan of Novel Norovirus GII.4 Variants Causing Acute Gastroenteritis and Intestinal Hemorrhage in Children	J. Med. Microbiol. (2015) In press	Genbank
AB933662	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933663	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
AB933693	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
JN400616	Norovirus GII.4	Tsai,C.N., Lin,C.Y., Lin,C.W., Shih,K.C., Chiu,C.H. and Chen,S.Y.	Clinical relevance and genotypes of circulating noroviruses in northern Taiwan, 2006-2011	J. Med. Virol. 86 (2), 335-346 (2014)	Genbank
AB933727	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
JX989073	Norovirus GII.4	Xue,L., Wu,Q., Dong,R., Kou,X., Li,Y., Zhang,J. and Guo,W.	Genetic analysis of noroviruses associated with sporadic gastroenteritis during winter in Guangzhou, China	Foodborne Pathog. Dis. 10 (10), 888-895 (2013)	Genbank
MF140682	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
MF140683	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
JX459905	Norovirus GII.4	Eden,J.S., Tanaka,M.M., Boni,M.F., Rawlinson,W.D. and White,P.A.	Recombination within the Pandemic Norovirus GII.4 Lineage	J. Virol. 87 (11), 6270-6282 (2013)	Genbank
AB933724	Norovirus GII.4	Sato,H., Yokoyama,M. and Motomura,K.	Identification of strong evolutionary constraints on viral capsid protein during divergent evolution of a norovirus pandemic lineage	Unpublished	Genbank
KC175409	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-OCT-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KM198499	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KC175408	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-OCT-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC409257	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-DEC-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KM198551	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KC409266	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-DEC-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC175368	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-OCT-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KM198574	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KC175370	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-OCT-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC409254	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-DEC-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC175379	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-OCT-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC175374	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-OCT-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC409315	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-DEC-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC409314	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-DEC-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC409244	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-DEC-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC175367	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-OCT-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KM198518	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KC409267	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-DEC-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KM198577	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KM198557	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KC409287	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-DEC-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KC409245	Norovirus GII.4	Madupu,R., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., McLellan,M., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., My,P.V., Campbell,J., Farrar,J., Vinh,H., Hoang,N.V., Wentworth,D.E. and Baker,S.	Direct Submission	Submitted (17-DEC-2012) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Genbank
KM198575	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
GQ845024	Norovirus GII.4	Eden,J.S., Bull,R.A., Tu,E., McIver,C.J., Lyon,M.J., Marshall,J.A., Smith,D.W., Musto,J., Rawlinson,W.D. and White,P.A.	Norovirus GII.4 variant 2006b caused epidemics of acute gastroenteritis in Australia during 2007 and 2008	J. Clin. Virol. 49 (4), 265-271 (2010)	Genbank
MF140652	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
MF140653	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
MF140654	Norovirus GII.4	van Beek,J., de Graaf,M., Smits,S.L., Schapendonk,C.M.E., Verjans,G.M.G.M., Vennema,H., van der Eijk,A.A., Phan,M.V.T., Cotten,M.L. and Koopmans,M.P.G.	Whole genome next generation sequencing to study within-host evolution of chronic norovirus infection among immunocompromised patients	J. Infect. Dis. (2017) In press	Genbank
KM198485	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
JX445160	Norovirus GII.4	Hasing,M.E., Lee,B.E., Preiksaitis,J.K., Tyrrell,G.J., Louie,M. and Pang,X.L.	Direct Submission	Submitted (01-AUG-2012) Provincial Laboratory for Public Health (ProvLab), 8440-112 Street, Edmonton, Alberta T6G 2J2, Canada	Genbank
KM198486	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KM198568	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KM198578	Norovirus GII.4	Cotten,M., Petrova,V., Phan,M.V., Rabaa,M.A., Watson,S.J., Ong,S.H., Kellam,P. and Baker,S.	Deep sequencing of norovirus genomes defines evolutionary patterns in an urban tropical setting	J. Virol. 88 (19), 11056-11069 (2014)	Genbank
KC810022	Norovirus GII.4	Kundu,S., Lockwood,J., Depledge,D.P., Chaudhry,Y., Aston,A., Rao,K., Hartley,J.C., Goodfellow,I. and Breuer,J.	Next-generation whole genome sequencing identifies the direction of norovirus transmission in linked patients	Clin. Infect. Dis. 57 (3), 407-414 (2013)	Genbank
KC810023	Norovirus GII.4	Kundu,S., Lockwood,J., Depledge,D.P., Chaudhry,Y., Aston,A., Rao,K., Hartley,J.C., Goodfellow,I. and Breuer,J.	Next-generation whole genome sequencing identifies the direction of norovirus transmission in linked patients	Clin. Infect. Dis. 57 (3), 407-414 (2013)	Genbank
